episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,D,nii,pikalt,"Väga ei armasta nii pikalt endast rääkida , aga samas olen ka , olen ka meelitatud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,D,nii,hästi,"Vot sellele ma ei oska vastust öelda , aga ma arvan , et see on kindlasti ka mõneti mind negatiivselt mõjutanud et kooli minnes oli mul kindlasti raskem , sest ma ei osanud , ma ei osanud nii hästi suhelda ja võib-olla see tekitas sellist argust rohkem sest mul ju vendi õdesid ei ole ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,nii,olema,"Aga oma lastele ma kindlasti soovin lasteaeda ja nii on palju kergem , lastevanemate muidugi ka ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,suur,"Nii suur osa oli tol ajal elust , et ma arvan , ma puudus võib olla kahest proovist ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,väärtuslik,"Sest üks üks proov on ju nii väärtuslik ja iga pühapäev ennast nagu valmis panna ja olla kolm või isegi rohkem tunde seal proovis , et et kuidas sina nagu nii kohusetundlik olid , sest mitte kõik ei ole nii kohusetundlikud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,kohusetundlik,"Sest üks üks proov on ju nii väärtuslik ja iga pühapäev ennast nagu valmis panna ja olla kolm või isegi rohkem tunde seal proovis , et et kuidas sina nagu nii kohusetundlik olid , sest mitte kõik ei ole nii kohusetundlikud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,kohusetundlik,"Sest üks üks proov on ju nii väärtuslik ja iga pühapäev ennast nagu valmis panna ja olla kolm või isegi rohkem tunde seal proovis , et et kuidas sina nagu nii kohusetundlik olid , sest mitte kõik ei ole nii kohusetundlikud ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,tähtis,Rollid ei olnud nii tähtsad enam või ma ei osanud neid .
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,nii,suur,"Aga sa tõid tegelikult väga ühe huvitava aspekti , et ei noh , nii suurt rolli ei saanud , aga samas kui nii mõelda , siis tihti need väiksemad rollid võivad väga-väga palju juurde anda ja nad jäävadki väga hästi meelde ja ja võib-olla kiiretaksegi , et , et see ilmselt selline muusikali kokkuvõttes on ju iga roll ju tähtis , et kui keegi nagu halvasti tantsib , seal see jääb meelde ja võib kogu selle üldpildi ära rikkuda , nii et see nagu ikkagi õpetab väga palju meeskonnatööd ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,nii,mõtlema,"Aga sa tõid tegelikult väga ühe huvitava aspekti , et ei noh , nii suurt rolli ei saanud , aga samas kui nii mõelda , siis tihti need väiksemad rollid võivad väga-väga palju juurde anda ja nad jäävadki väga hästi meelde ja ja võib-olla kiiretaksegi , et , et see ilmselt selline muusikali kokkuvõttes on ju iga roll ju tähtis , et kui keegi nagu halvasti tantsib , seal see jääb meelde ja võib kogu selle üldpildi ära rikkuda , nii et see nagu ikkagi õpetab väga palju meeskonnatööd ."
