episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,üldse,ei,"Tere , head taskuhäälingu kuulajad on käes järjekordse osa aeg ja see on järjekorras neljas ja minul on täna saate külaliseks taas üks inimene , kes on ühtepidi noorsootööga väga oluliselt seotud , aga kelle taust noorsootöötajana üldse ei ole noorsootöötaja , aga sellest me kõigest saame täna rääkida , aga võib vist öelda , et elupõline Valgamaa inimene , Valgamaa armastaja ja nüüd on ilmselt õppinud ka armastama tõrvata tõrva , valda ja siinseid inimesi ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,üldse,rääkima,"Et aga sellegipoolest väga fun Mis , mis seal millised lavastused või siis muusikalid sulle endale kõige rohkem meelde on jäänud , et mina nägin sind laval ühes teatud kostüümis , millest ma ei teagi , kas tohibki tänapäeval üldse rääkida ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,D,üldse,hästi,"Ja lihtsalt , for fun rohkem võib-olla , ja arvasime küll , et ah , läheb hästi , aga tegelikult ei läinud üldse hästi ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,üldse,mõtlema,"Praegu ju väga aktuaalne teema , metsa majandamine ja ja kui selle peale üldse mõelda , et noh , kui , Liikuda siin Valgamaal ringi , siis jälle aastad , et oh , et üks maa metsa maha võetud , et mis sa sellest kõigest arvad ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,V,üldse,tähendama,"Aga selle Tallinna ja elus pididki Tartus ka käima ja otsustasid magistrisse minna erialal nagu rakendus bioloogia , et mida see üldse tähendab ja , ja kas , kas ja kuidas sellest nüüd edaspidi on ?"
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,A,üldse,bioloogihuviline,"No võib-olla ma räägin selle loo , et ma Teismelisena ma olin väga suur linnuhuviline ja üldse bioloogihuviline ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,üldse,halb,"Aga tegelikult sinna juurde käib või see on , võib - olla natuke selline ma ei tea , kas ekstreemspordiga kuidagi seonduv on ka see muusikastiil ja riietusstiil ja , ja kõik see , et see kuidagi ma ei tea , kas kumab sinust läbi või , või , või , või on see lihtsalt sellega kaasa tulnud , et et see hipop ja selline natuke hipsteri moodi ringikäimine , mis ei ole üldse halb nagu see , ära võta seda nagu mingisuguse solvanguna , vaid see , mis paganama noored ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,D,üldse,lahus,"Kuulge , kallid inimesed , nad on juba nii lahus , kui üldse lahus olla saab ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,D,üldse,nii,"Omajagu ikka ausalt öeldes mina , mina kuidagi ei taju seda probleemi nagu üldse nii suurena , et mulle see aktsioon ausalt öeldes nagu väga ei meeldinud läheneda nagu sellisele probleemile niisuguste klassikaliste ma ei tea , Coca-Cola reklaami nagu võtetega , et et mina , mina sellele meeldivusele küll alla , ausalt öeldes , ausalt öeldes ma arvan , et ma arvan , et nad ma pigem arvan , et nad lõikavad ka näppu sellega , et väga palju siit inimesi see ikkagi see ikkagi nagu reaalselt häiris ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,V,üldse,lugema,"Et ma arvan , et sa ei lugenud rohkem , kui mina ütles , üldse lugenud ma ei ole üldse lugenud , kust sa seda võtsid ."
