episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,hästi,suhtlema,"Vot sellele ma ei oska vastust öelda , aga ma arvan , et see on kindlasti ka mõneti mind negatiivselt mõjutanud et kooli minnes oli mul kindlasti raskem , sest ma ei osanud , ma ei osanud nii hästi suhelda ja võib-olla see tekitas sellist argust rohkem sest mul ju vendi õdesid ei ole ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,D,hästi,palju,"Seal mul ei olnud mingit rolli ja siis oli veel üks , kus tantsiti hästi palju ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,A,hästi,nõrk,"Aga no tantsupool on mul hästi nõrk on selles mõttes Ja ma olen sinuga nõus , sellepärast et minul oli ka see kõige nõrgem , et laulmisega enam-vähem sai , sai hakkama ja , ja näitlemine ka , olenes ju rollist ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,2,M,8.717833333333333,D,hästi,sinna,"Ma tegin ja see ese põhjal ei võetud mind , no ma sobisin väga hästi sinna kaitseväkke , ses mõttes Et tervislikke probleeme mul ei olnud nii-öelda , aga eks onu Heino oleks minu juures kindlasti õigus natukene ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,hästi,uus,"Et see oli kõik minu jaoks hästi uus ja , ja hästi huvitav ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,hästi,huvitav,"Et see oli kõik minu jaoks hästi uus ja , ja hästi huvitav ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,A,hästi,raske,"Vahva on selles mõttes , et praegu ongi hästi raske aeg ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,D,hästi,palju,Hästi palju peab tähelepanu pöörama soojendus venitustele .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,V,hästi,võistlema,"Käisin Otepääl , karjusin , et Kristjan Ilves väga hästi võistleks ja meie tüdrukud ja nii ta paraku läks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,A,hästi,positiivne,"Väga kahetine ühest küljest , ühest küljest oligi hästi positiivne , et siin olid õhus ju igasugu suured hirmud pärast seda , kui hooaeg algas justkui suurte lootustega on toimunud suusasõidus ja vastupidavuse arenguhüpe siis äkitselt toimus ikkagi nagu räige kukkumine ja mille põhjusi ei suudetudki , nagu ma saan aru , tagantjärele ei ole seni seni ikkagi aru saadud , mis juhtus ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,V,hästi,mängima,"Ja , ja kusjuures jällegi , see on poliitiliselt väga tähtis , et see naiskond sedavõrd hästi mängib , eriti veel , kui ta finaalturniirile pääseks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,V,hästi,lugema,Hästi lugeda prillidega .
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,V,hästi,olema,"Täpselt ja nad on , nad on kogenud ja Venno ei ole veel vanemaks , vaata vaata , kui hästi on Venno nüüd mänginud viimased aastad ja ka isegi Eesti koondises on väga suurepäraselt mänginud ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,D,hästi,või,"Sutsu pessimistid ka veel ja siis ja on nagu optimistlikult ütleb jah ja mingi mingil põhjusel ikkagi nagu Eestil läheb hästi või , või Eesti esindajatel , et antud juhul läheb , tundub mulle siis vastupidi , sest mul on tegelikult päris hea tunne Kalev Cramo praeguse meeskonna osas ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,D,hästi,kõrgel,"Ma kardan , et ta peab ise pettuma , tal on lootused hästi kõrgel , et ma lähen ja teen tühjagi ."
20200319_kinnisvaraintervjuu_01_tnu_toompark_kinnisvarakool_o_ja_anton_nikitin_ecoadvice_o,0,M,8.516166666666667,V,hästi,saama,"Väga hästi saame aru , et nagu kinnisvaras nagu finantseerimine , nii arendajate finantseerimine kui ka tarbijate finantseerimine , see on nagu noh , põhivajadus teistmoodi nimetada ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,A,hästi,põnev,"Omas kogemuses samamoodi , tegelikult kui me alustasime mingi 15 vist äkki või ja selleaegne siis õun , kellest siis hiljem sai men meid manki tegime väga sellises huvitavas tegelikult kontoriruumi rentisime põhimõtteliselt nagu siis tegime sinna siukese siukse hästi põneval kootud stuudio endale siis mingit mingi helikaart oli olemas ja mingi mikro ja siis me tegime sinna midagi püsti nagu kõik oma arust on hästi sellised teada , targad vennad ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,A,hästi,oluline,"See julge pealehakkamine on see , mis on nagu hästi oluline , mis ongi väga hea , et sa ei tea tegelikult mis see nagu on ja niisugune seiklushimu ja noh , mitte see , et praegu nüüd tundus kõik selles mõttes , et mitte , mitte , et see keerulisem oleks probleem , vaid see on pigem see , et , et on keerulisem , see on pigem huvitav , et on ja palju väljanagu , et et pigem see keerulisus nagu ongi see , et , et sa julged minna süvitsi ja sa näed nagu asju rohkem , sa lähed detailidesse , rohkem detailidesse ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,0,M,10.724166666666669,D,hästi,palju,"Jah , praegu on väga paljud ju tegelikult oma kodudes korteris ma ise tegelikult olen ka hästi palju ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,1,M,3.460166666666667,D,hästi,tugevalt,"Ma ütleks , et see on hästi tugevalt maitse asi , see , mis on ja nagu see , mida sa ütled , mis on praegu mainstria muusika , Beethoveni oli omal ajal ka minstri muusika , muidu mets et ja , ja noh , et , et tol hetkel ta oli , ta oli omaaegne popmuusik , eks ole , lihtsalt praegu ta on muutunud klassikaks , sellepärast et Ta on klassikaline , lausa , et , aga samamoodi me ütleb Fredi Mercury kohta , et see , see nagu sa ütled , Queen , see on ju klassika ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,D,hästi,selliselt,"Minu arvamus on see , et , Tegelikult on see See kõlab hästi selliselt nagu buumerlikult aga minu arust on selles nagu tõetera sees selles mõttes , et meie , see nii-öelda muusikamaailm ongi selles kohas , kus see nagu me siin oleme kasutanud seda terminit mainstream on hästi palju sellist muusikat kus tõesti ongi ju seda autotoni , elektroonikat , nii edasi on ka räpp , mingisugune selline räpi ja meloodia vahepealne asi , noh , see nii-öelda mõmina räpi teema ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,D,hästi,palju,"Minu arvamus on see , et , Tegelikult on see See kõlab hästi selliselt nagu buumerlikult aga minu arust on selles nagu tõetera sees selles mõttes , et meie , see nii-öelda muusikamaailm ongi selles kohas , kus see nagu me siin oleme kasutanud seda terminit mainstream on hästi palju sellist muusikat kus tõesti ongi ju seda autotoni , elektroonikat , nii edasi on ka räpp , mingisugune selline räpi ja meloodia vahepealne asi , noh , see nii-öelda mõmina räpi teema ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,V,hästi,julgema,"Ma tean , et see on hästi julge asi , mida öelda ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,A,hästi,valus,"Aga nüüd lihtsalt hästi valus küsimus on see , et okei , et kui muusikuna sa võtad selle teekonna ette ja hakkad ennast tegema , kui brändiks ja kõike niimoodi ja sa pead , võib-olla sul ei ole nagu liiga palju inimesi abiks ja pead kuidagi üksi nagu ujuma selles vees , eksole , kui palju sul tegelikult aega jääb sellele , et olla veel hea muusik , et harjutada selle kõrvalt sellepärast et nagu inimesed harjutavad nagu , no kui me toome võrdluseks , et mingid ERSO muusikud ja niisugused klassikalised muusikud nende jaoks on tavaline , et nad harjutavad päevas kaheksa tundi iga päev ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,D,hästi,palju,"Aga kusjuures loo kirjutamisega , noh ma nüüd jällegi teiste selliste žanride kohta või suundade kohta ei tea , aga just popis on hästi palju vist ."
