episode_id,section_index,gender,minutes,pos,tunnus,sona,lause
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,D,natuke,veel,"Tänapäeval hakkab nagu populaarseks tagasi minema võib-olla selline maaelu , et väga paljud noored otsivad maakodusid ja tahavad ka kanu näiteks ja lehmapidamine vist on natuke veel keerulisem , mõned mõnes mõttes ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,1,M,27.033,V,natuke,rääkima,"Ma võib-olla natuke räägin nagu onu Heino , aga selline elust võõrdunud selline noh , inimgrupp , kes tegelikult ise maal ei ela , kes ise käivad tõesti ainult metsas jalutamas ja ei adu seda sotsiaalset poolt ja isegi seda looduskaitselist poolt , et näiteks ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,D,natuke,natuke,"No ma tean sind ka enam-vähem noh , nüüd natuke natuke täpsemalt täpsemalt vist ja on halb sõna öelda , aga umbes kaheksa-üheksa aastat ja ja , ja nii palju , kui mulle tundus see , mida sa vabal ajal teed , see , mis missugune hing , hing sinust nagu välja kumab , siis see ametniku töö tundus nagu kuidagi kummaline sinu poole , et et ongi niisugune natuke hipster ikka natukene selline vabameelsus ja siis siis nagu tõesti selline päris keeruline ametnikutöö , et kus tuli suhelda , on volikoguga , tuli suhelda , vallakodanikega , olla viisakas , täita ametnik ametniku rolle , kohuseid , et et aga , aga tagantjärgi ma mõtlen , et vist nagu tõesti sobis see sulle ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,D,natuke,täpsemalt,"No ma tean sind ka enam-vähem noh , nüüd natuke natuke täpsemalt täpsemalt vist ja on halb sõna öelda , aga umbes kaheksa-üheksa aastat ja ja , ja nii palju , kui mulle tundus see , mida sa vabal ajal teed , see , mis missugune hing , hing sinust nagu välja kumab , siis see ametniku töö tundus nagu kuidagi kummaline sinu poole , et et ongi niisugune natuke hipster ikka natukene selline vabameelsus ja siis siis nagu tõesti selline päris keeruline ametnikutöö , et kus tuli suhelda , on volikoguga , tuli suhelda , vallakodanikega , olla viisakas , täita ametnik ametniku rolle , kohuseid , et et aga , aga tagantjärgi ma mõtlen , et vist nagu tõesti sobis see sulle ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,A,natuke,humoorikas,"Ja võibolla natuke humoorikas võtmes on ju väga-väga nagu energiat andev , aga lihtsalt sinna peab sinna sõuni kuidagi saama , mida ma veidi nagu selles kelneriametis Tartus , nagu harjutasin ."
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,V,natuke,hakkama,"Ja ja nüüd on nii palju artiste , et võtab silme eest kirjuks , aga isegi ma natuke hakkan tundma , et seda popräppi minu jaoks nagu mingi piir hakkab nagu ületama ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,D,natuke,liiga,"Nojah , no no põhimõtteliselt sa , sa ei saanud lihtsalt treenida nii nagu vaja , võib-olla sa treenisid natuke liiga ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,V,natuke,suhtlema,"Kahjuks on Indrek Saar , kes tegelikult olen temaga elus ikka natuke suhelnud , väga mõistlik mees , eks ole ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,V,natuke,kipitama,"Aga ootame Jaan selle aruteluga Siis ootame aga , aga noh , ütleme natuke kipitab küll nii , aga lõpetuseks lõpetuseks on siin mitmeid soovitusi , eks ole , et võiks rääkida muudest asjadest kui korv ka muudest asjadest kui korvpall , et näiteks vormel ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,D,natuke,rohkem,"Ja mulle meeldib ka anda mänge vist natuke rohkem olla ja kalender , no nüüd viimane kuu on muidugi kuidagi väga hõredaks ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,V,natuke,mängima,"Nagu ma tean seda , näiteks Pärnu mängis vahepeal ühe esiliiga satsiga siin lihtsalt natuke mängida saada , tead , et , et oleks midagi nagu , et noh , need vahed läksid nagu nii , nii pikaks , et noh , see on absurdset ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,D,natuke,natuke,"Ma ei tea , kas ütleme , ma ei ole päris kindel , et , et see uus treener seal üksinda suudab midagi teha , et seal võib olla , peaks ka ikkagi seda koosseisu ka natuke natuke veel ümber vaatama ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,D,natuke,veel,"Ma ei tea , kas ütleme , ma ei ole päris kindel , et , et see uus treener seal üksinda suudab midagi teha , et seal võib olla , peaks ka ikkagi seda koosseisu ka natuke natuke veel ümber vaatama ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,A,natuke,ennatlik,"No öelda aasta algul , et see muster läheb samamoodi edasi ühe turniiri pealt on võib-olla natuke ennatlik , et see muster püsib täpselt nii kaua , kuni see ühel päeval ei püsi enam ."
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,D,natuke,ilmselt,"Nagu sa ütlesid , oh seda väga eri lissügisel ehk siis hilissügisel vist oli isegi oktoobri alguses , kui ma eetri peast mäletan See muidugi võib natuke ilmselt neid kaarte ka segamini aga teisalt jälle meil ongi ainult üks reaalne medalikandidaat ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,V,natuke,sulama,"Kuidas seda , kuidas seda hea öelda on , kuidas ta kas ta on , nagu ma ise mõtlen , et ta on nagu läinud , ta on nagu natuke sulanud kokku teiste žanritega , siis ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,2,M,24.133833333333335,D,natuke,peale,"Sest so ja siis on jama selles , et see , see ei ole nii , et 15 aastat harjutad ja siis saad ERSO muusikuks Sa 15 aastat harjutanud ja siis sa jõuad nii kaugele , et sulle antakse luba proovida koos teiste 15 aastat harjutanud muusikutega koos sinna ja äkki sul veab , et see ja , ja mis ja klassikaliste muusikute lihtsalt omapära on see , et nad nendel ei ole seda valikut , et nad ei harjuta või et ma siin produn nagu natukene pühapäeval ja siis võib-olla teisipäeval teen ka ja siis käin tööl ja siis võib-olla proovin natuke peale , et see on , et see , mida ma siin hetkel kirjeldan , see on nagu hobimuusik , mis on jumala okei ja hästi paljud hobimuusikud nendest on jõudnud nagu kaugele ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,3,M,17.469833333333334,V,natuke,eksima,"Ma võin natuke eksida , aga , aga noh põhimõtteliselt tekkis samasugune muusika üle maailma samasuguse sisuga samasuguse olemuse ga kõik tahtsid teha sama asja , sest see oli nii hea nagu et noh siis kõik andsid välja tükk aega suht sarnast muusikat , mida siis liidis Manford esan , kes andis uue loo välja kõik , oh , see on üli head , midagi sarnast jälle nagu et see on niisugune just ülihea näide selle sarnase muusika tootmisega , nagu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,A,natuke,vana,"Meeldiv üllatus oli minu jaoks sellepärast , et vahepeal , kui ma olen seda teinud , siis ma olen nagu kuulanud ja pettunud just selles osas , et ma kuulen hästi palju sellist nii-öelda autotuni , ma kuulen hästi palju sellist sisutühjust , mis minu jaoks ma olen selline , võiks öelda , ma olen natuke vana kooli suhtumisega et minu jaoks on natuke probleem , aga praegu ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,A,natuke,ränk,"Kusjuures sellel aastal Eesti laulul , mis mulle tegelikult eelmisel aastal juba vist hakkas ka olema ma vahepeal mitu aastat ei jälginud Seda mitte sellepärast , et ma ei oleks tahtnud tihti sellepärast , et ma olin , tegin tööd või magasin tööst välja , sest et enne Eesti laulu see periood on alati helistuudiotel niisugune vahel natuke ränk ."
20210413_episood_4_kas_vanasti_oli_muusika_parem,5,M,46.16899999999999,D,natuke,rohkem,"Niisugune vahel vahel natuke rohkem kui 14 või 16 tunnise päevad sellepärast et kõik järsku avastavad , nad tahavad nüüd minna Eesti laulule , see algul nädalad , see on niisugune ."
20201231_59_normaalse_elu_osa,1,M,1.3513333333333333,A,natuke,naljakas,Nagu niisugune niisugune natuke naljakas oli sinna minna nagu mingi sihuke maailma ime juurde läksime .
20201231_59_normaalse_elu_osa,3,M,7.0729999999999995,D,natuke,rohkem,"Ma arvan , viimastel nädalatel kuudel on natuke rohkem selline tunne küll ja nagu kui nädalavahetus käes , tahaks lõsutada ja okei , see ei ."
